unix_t,state_D1_I0,cell_id,session_id
1581638625,0,10505,10
1581638626,0,10505,10
1581638627,0,10505,10
1581638628,0,10505,10
1581638629,0,10505,10
1581638630,0,-1,10
1581638631,0,10505,10
1581638632,0,10505,10
1581638633,0,10505,10
1581638634,0,10505,10
1581638635,0,10505,10
1581638636,0,10505,10
1581638637,0,-1,10
1581638638,0,10505,10
1581638639,0,10505,10
1581638640,0,10505,10
1581638641,0,10505,10
1581638642,0,10505,10
1581638643,0,10505,10
1581638644,0,10505,10
1581638645,0,10505,10
1581638646,0,10505,10
1581638647,0,10505,10
1581638648,0,10505,10
1581638649,0,10505,10
1581638650,0,-1,10
1581638651,0,10505,10
1581638652,0,10505,10
1581638653,0,10505,10
1581638654,0,10505,10
1581638655,0,10505,10
1581638656,0,10505,10
1581638657,0,10505,10
1581638658,0,10505,10
1581638659,0,10505,10
1581638660,0,-1,10
1581638661,0,10505,10
1581638662,0,10505,10
1581638663,0,-1,10
1581638664,0,10505,10
1581638665,0,10505,10
1581638666,0,10505,10
1581638667,0,10505,10
1581638668,0,10505,10
1581638669,0,10505,10
1581638670,0,10505,10
1581638671,0,10505,10
1581638672,0,10505,10
1581638673,0,10505,10
1581638674,0,10505,10
1581638675,0,-1,10
1581638676,0,10505,10
1581638677,0,10505,10
1581638678,0,10505,10
1581638679,0,10505,10
1581638680,0,10505,10
1581638681,0,10505,10
1581638682,0,10505,10
1581638683,0,10505,10
1581638684,0,10505,10
1581638685,0,10505,10
1581638686,0,10505,10
1581638687,0,-1,10
1581638688,0,-1,10
1581638689,1,10505,10
1581638690,1,10505,10
1581638691,1,2,10
1581638692,1,2,10
1581638693,1,12,10
1581638694,1,12,10
1581638695,1,12,10
1581638696,0,-1,10
1581638697,0,12,10
1581694140,0,2,11
1581694141,0,2,11
1581694142,0,-1,11
1581694143,0,2,11
1581694144,1,2,11
1581694145,1,2,11
1581694146,1,2,11
1581694147,1,2,11
1581694148,1,2,11
1581694149,0,-1,11
1581694150,1,2,11
1581694151,1,2,11
1581694152,1,2,11
1581694153,1,2,11
1581694154,1,2,11
1581694155,0,-1,11
1581694156,1,2,11
1581694157,0,-1,11
1581694158,1,2,11
1581694159,1,2,11
1581694160,1,2,11
1581694161,1,2,11
1581694162,0,-1,11
1581694163,1,2,11
1581694164,1,2,11
1581694165,1,2,11
1581694166,1,2,11
1581694167,1,2,11
1581694168,1,2,11
1581694169,0,-1,11
1581694170,1,2,11
1581694171,0,-1,11
1581694172,1,2,11
1581694173,1,2,11
1581694174,1,2,11
1581694175,1,2,11
1581694176,1,2,11
1581694177,0,-1,11
1581694178,1,2,11
1581694179,1,2,11
1581694180,1,2,11
1581694181,1,2,11
1581694182,1,2,11
1581694183,0,-1,11
1581694184,1,2,11
1581694185,0,-1,11
1581694186,1,2,11
1581694187,1,2,11
1581694188,1,2,11
1581694189,1,2,11
1581694190,0,-1,11
1581694191,1,2,11
1581694192,1,2,11
1581694193,1,2,11
1581694194,1,2,11
1581694195,1,2,11
1581694196,1,2,11
1581694197,0,-1,11
1581694198,1,2,11
1581694199,0,-1,11
1581694200,1,2,11
1581694201,1,2,11
1581694202,1,2,11
1581694203,0,-1,11
1581694204,1,2,11
1581694205,1,2,11
1581694206,1,2,11
1581694207,1,2,11
1581694208,1,2,11
1581694209,1,2,11
1581694210,1,2,11
1581694211,1,2,11
1581694212,1,2,11
1581694213,1,2,11
1581694214,1,2,11
1581694215,1,2,11
1581694216,1,2,11
1581694217,0,-1,11
1581694218,1,2,11
1581694219,1,2,11
1581694220,1,2,11
1581694221,1,2,11
1581694222,1,2,11
1581694223,1,2,11
1581694224,0,-1,11
1581694225,1,2,11
1581694226,0,-1,11
1581694227,1,2,11
1581694228,1,2,11
1581694229,1,2,11
1581694230,1,2,11
1581694231,0,-1,11
1581694232,1,2,11
1581694233,1,2,11
1581694234,1,2,11
1581694235,1,2,11
1581694236,1,2,11
1581694237,1,2,11
1581694238,0,-1,11
1581694239,1,2,11
1581694240,0,-1,11
1581694241,1,2,11
1581694242,1,2,11
1581694243,1,2,11
1581694244,0,-1,11
1581694245,1,2,11
1581694246,1,2,11
1581694247,1,2,11
1581694248,1,2,11
1581694249,1,2,11
1581694250,1,2,11
1581694251,0,-1,11
1581694252,1,2,11
1581694253,1,2,11
1581694254,0,-1,11
1581694255,1,2,11
1581694256,1,2,11
1581694257,1,2,11
1581694258,0,-1,11
1581694259,1,2,11
1581694260,1,2,11
1581694261,1,2,11
1581694262,1,2,11
1581694263,1,2,11
1581694264,0,-1,11
1581694265,1,2,11
1581694266,1,2,11
1581694267,1,2,11
1581694268,1,2,11
1581694269,1,2,11
1581694270,1,2,11
1581694271,1,2,11
1581694272,1,2,11
1581694273,1,2,11
1581694274,1,2,11
1581694275,1,2,11
1581694276,1,2,11
1581694277,1,2,11
1581694278,1,2,11
1581694279,1,2,11
1581694280,1,2,11
1581694281,1,2,11
1581694282,1,2,11
1581694283,1,2,11
1581694284,1,2,11
1581694285,1,2,11
1581694286,1,2,11
1581694287,1,2,11
1581694288,1,2,11
1581694289,1,2,11
1581694290,1,2,11
1581694291,0,-1,11
1581694292,1,2,11
1581694293,1,2,11
1581694294,1,2,11
1581694295,1,2,11
1581694296,1,3,11
1581694297,1,3,11
1581694298,1,3,11
1581694299,1,3,11
1581694300,1,3,11
1581694301,1,3,11
1581694302,1,3,11
1581694303,1,3,11
1581694304,0,-1,11
1581694305,1,3,11
1581694306,1,3,11
1581694307,1,3,11
1581694308,1,3,11
1581694309,1,3,11
1581694310,1,3,11
1581694311,0,-1,11
1581694312,1,3,11
1581694313,1,3,11
1581694314,1,3,11
1581694315,1,3,11
1581694316,1,3,11
1581694317,1,3,11
1581694318,0,-1,11
1581694319,1,3,11
1581694320,1,3,11
1581694321,1,3,11
1581694322,1,3,11
1581694323,1,3,11
1581694324,0,-1,11
1581694325,1,3,11
1581694326,1,3,11
1581694327,1,3,11
1581694328,1,3,11
1581694329,1,3,11
1581694330,0,-1,11
1581694331,1,3,11
1581694332,1,3,11
1581694333,1,3,11
1581694334,1,3,11
1581694335,1,3,11
1581694336,1,3,11
1581694337,0,-1,11
1581694338,1,3,11
1581694339,1,3,11
1581694340,1,3,11
1581694341,1,3,11
1581694342,1,3,11
1581694343,1,3,11
1581694344,0,-1,11
1581694345,1,3,11
1581694346,1,3,11
1581694347,0,-1,11
1581694348,1,3,11
1581694349,1,3,11
1581694350,0,-1,11
1581694351,0,-1,11
1581694352,1,3,11
1581694353,1,3,11
1581694354,1,3,11
1581694355,1,3,11
1581694356,0,-1,11
1581694357,1,3,11
1581694358,1,3,11
1581694359,1,3,11
1581694360,1,3,11
1581694361,1,3,11
1581694362,1,3,11
1581694363,0,-1,11
1581694364,1,3,11
1581694365,0,-1,11
1581694366,1,3,11
1581694367,1,3,11
1581694368,1,3,11
1581694369,1,3,11
1581694370,0,-1,11
1581694371,1,3,11
1581694372,1,3,11
1581694373,1,3,11
1581694374,1,3,11
1581694375,1,3,11
1581694376,0,-1,11
1581694377,1,3,11
1581694378,1,3,11
1581694379,0,-1,11
1581694380,1,3,11
1581694381,1,3,11
1581694382,0,-1,11
1581694383,1,3,11
1581694384,1,3,11
1581694385,1,3,11
1581694386,1,3,11
1581694387,1,3,11
1581694388,1,3,11
1581694389,0,-1,11
1581694390,1,3,11
1581694391,1,3,11
1581694392,1,3,11
1581694393,1,3,11
1581694394,1,3,11
1581694395,1,3,11
1581694396,1,3,11
1581694397,1,3,11
1581694398,1,3,11
1581694399,0,-1,11
1581694400,1,3,11
1581694401,1,3,11
1581694402,0,-1,11
1581694403,1,3,11
1581694404,1,3,11
1581694405,1,3,11
1581694406,1,3,11
1581694407,1,3,11
1581694408,1,3,11
1581694409,1,3,11
1581694410,1,3,11
1581694411,1,3,11
1581694412,1,3,11
1581694413,1,3,11
1581694414,1,3,11
1581694415,0,-1,11
1581694416,1,3,11
1581694417,1,3,11
1581694418,1,3,11
1581694419,1,3,11
1581694420,1,3,11
1581694421,1,3,11
1581694422,0,-1,11
1581694423,1,3,11
1581694424,1,3,11
1581694425,1,3,11
1581694426,1,3,11
1581694427,1,3,11
1581694428,1,3,11
1581694429,1,3,11
1581694430,1,3,11
1581694431,1,3,11
1581694432,1,3,11
1581694433,1,3,11
1581694434,1,3,11
1581694435,0,-1,11
1581694436,1,3,11
1581694437,1,3,11
1581694438,1,3,11
1581694439,1,3,11
1581694440,1,3,11
1581694441,1,3,11
1581694442,0,-1,11
1581694443,1,3,11
1581694444,1,3,11
1581694445,1,3,11
1581694446,1,3,11
1581694447,1,3,11
1581694448,0,-1,11
1581694449,1,3,11
1581694450,1,3,11
1581694451,1,3,11
1581694452,1,3,11
1581694453,1,3,11
1581694454,0,-1,11
1581694455,1,3,11
1581694456,1,3,11
1581694457,0,3,11
1581694458,0,3,11
1581694459,1,3,11
1581694460,0,-1,11
1581694461,1,2,11
1581694462,0,-1,11
1581694463,1,2,11
1581694464,1,2,11
1581694465,1,2,11
1581694466,1,2,11
1581694467,0,-1,11
1581694468,1,2,11
1581694469,1,2,11
1581694470,1,2,11
1581694471,1,2,11
1581694472,1,2,11
1581694473,1,2,11
1581694474,0,-1,11
1581694475,1,2,11
1581694476,1,2,11
1581694477,1,2,11
1581694478,1,2,11
1581694479,1,2,11
1581694480,1,2,11
1581694481,0,-1,11
1581694482,1,2,11
1581694483,1,2,11
1581694484,1,2,11
1581694485,1,2,11
1581694486,1,2,11
1581694487,1,2,11
1581694488,0,-1,11
1581694489,1,2,11
1581694490,0,-1,11
1581694491,1,2,11
1581694492,1,2,11
1581694493,1,2,11
1581694494,1,2,11
1581694495,1,2,11
1581694496,0,-1,11
1581694497,1,2,11
1581694498,1,2,11
1581694499,1,2,11
1581694500,1,2,11
1581694501,1,2,11
1581694502,1,2,11
1581694503,0,-1,11
1581694504,0,-1,11
1581694505,1,2,11
1581694506,1,2,11
1581694507,1,2,11
1581694508,1,2,11
1581694509,1,2,11
1581694510,1,2,11
1581694511,0,-1,11
1581694512,1,2,11
1581694513,1,2,11
1581694514,1,2,11
1581694515,1,2,11
1581694516,1,2,11
1581694517,1,2,11
1581694518,1,2,11
1581694519,1,2,11
1581694520,1,2,11
1581694521,1,2,11
1581694522,1,2,11
1581694523,1,2,11
1581694524,1,2,11
1581694525,1,2,11
1581694526,0,-1,11
1581694527,1,2,11
1581694528,1,2,11
1581694529,1,2,11
1581694530,1,2,11
1581694531,1,2,11
1581694532,1,2,11
1581694533,0,-1,11
1581694534,1,2,11
1581694535,1,2,11
1581694536,1,2,11
1581694537,1,2,11
1581694538,1,2,11
1581694539,0,-1,11
1581694540,1,2,11
1581694541,1,2,11
1581694542,1,2,11
1581694543,1,3,11
1581694544,1,3,11
1581694545,1,3,11
1581694546,0,-1,11
1581694547,1,3,11
1581694548,1,3,11
1581694549,1,3,11
1581694550,1,3,11
1581694551,1,3,11
1581694552,1,3,11
1581694553,0,-1,11
1581694554,1,3,11
1581694555,1,3,11
1581694556,1,3,11
1581694557,1,3,11
1581694558,1,3,11
1581694559,1,3,11
1581694560,0,-1,11
1581694561,1,3,11
1581694562,1,3,11
1581694563,1,3,11
1581694564,1,3,11
1581694565,1,3,11
1581694566,1,3,11
1581694567,0,-1,11
1581694568,1,3,11
1581694569,1,3,11
1581694570,1,3,11
1581694571,0,-1,11
1581694572,1,3,11
1581694573,0,-1,11
1581694574,1,3,11
1581694575,1,3,11
1581694576,1,3,11
1581694577,1,3,11
1581694578,1,3,11
1581694579,1,3,11
1581694580,1,3,11
1581694581,0,-1,11
1581694582,1,3,11
1581694583,1,3,11
1581694584,1,3,11
1581694585,1,3,11
1581694586,1,3,11
1581694587,1,3,11
1581694588,1,3,11
1581694589,0,-1,11
1581694590,1,3,11
1581694591,1,3,11
1581694592,1,3,11
1581694593,1,3,11
1581694594,1,3,11
1581694595,1,3,11
1581694596,1,3,11
1581694597,1,3,11
1581694598,1,3,11
1581694599,1,3,11
1581694600,1,3,11
1581694601,1,3,11
1581694602,1,3,11
1581694603,1,3,11
1581694604,0,-1,11
1581694605,1,3,11
1581694606,1,3,11
1581694607,1,3,11
1581694608,1,3,11
1581694609,1,3,11
1581694610,0,-1,11
1581694611,1,3,11
1581694612,1,3,11
1581694613,1,3,11
1581694614,1,3,11
1581694615,0,-1,11
1581694616,1,3,11
1581694617,1,3,11
1581694618,0,-1,11
1581694619,1,3,11
1581694620,1,3,11
1581694621,1,3,11
1581694622,1,3,11
1581694623,1,3,11
1581694624,1,2,11
1581694625,0,-1,11
1581694626,1,2,11
1581694627,1,2,11
1581694628,1,2,11
1581694629,1,2,11
1581694630,1,2,11
1581694631,1,2,11
1581694632,1,2,11
1581694633,1,2,11
1581694634,0,-1,11
1581694635,1,2,11
1581694636,1,2,11
1581694637,1,2,11
1581694638,1,2,11
1581694639,1,2,11
1581694640,1,2,11
1581694641,0,-1,11
1581694642,1,2,11
1581694643,0,-1,11
1581694644,1,2,11
1581694645,1,2,11
1581694646,1,2,11
1581694647,1,2,11
1581694648,1,2,11
1581694649,0,-1,11
1581694650,1,2,11
1581694651,1,2,11
1581694652,1,2,11
1581694653,1,2,11
1581694654,1,2,11
1581694655,1,2,11
1581694656,1,2,11
1581694657,0,-1,11
1581694658,1,2,11
1581694659,1,12,11
1581694660,1,12,11
1581694661,1,2,11
1581694662,1,2,11
1581694663,1,2,11
1581694664,0,-1,11
1581694665,1,2,11
1581694666,1,2,11
1581694667,1,2,11
1581694668,1,12,11
1581694669,1,12,11
1581694670,1,2,11
1581694671,1,2,11
1581694672,1,2,11
1581694673,1,2,11
1581694674,0,2,11
1581694675,1,12,11
1581694676,1,12,11
1581694677,1,12,11
1581694678,1,12,11
1581694679,1,12,11
1581694680,1,12,11
1581694681,1,12,11
1581694682,1,12,11
1581694683,1,12,11
1581694684,1,2,11
1581694685,1,2,11
1581694686,1,2,11
1581694687,0,-1,11
1581694688,1,2,11
1581694689,1,2,11
1581694690,1,2,11
1581694691,1,2,11
1581694692,1,2,11
1581694693,1,2,11
1581694694,1,2,11
1581694695,0,-1,11
1581694696,1,2,11
1581694697,1,2,11
1581694698,1,2,11
1581694699,1,2,11
1581694700,1,7,11
1581694701,1,12,11
1581694702,0,-1,11
1581694703,1,2,11
1581694704,1,2,11
1581694705,1,2,11
1581694706,1,2,11
1581694707,1,1,11
1581694708,1,1,11
1581694709,1,2,11
1581694710,0,-1,11
1581694711,1,2,11
1581694712,1,2,11
1581694713,1,2,11
1581694714,1,1,11
1581694715,1,1,11
1581694716,1,1,11
1581694717,1,1,11
1581694718,0,-1,11
1581694719,1,2,11
1581694720,1,2,11
1581694721,1,1,11
1581694722,0,-1,11
1581694723,1,2,11
1581694724,1,2,11
1581694725,0,-1,11
1581694726,1,2,11
1581694727,1,2,11
1581694728,1,2,11
1581694729,0,-1,11
1581694730,1,2,11
1581694731,1,2,11
1581694732,1,2,11
1581694733,0,-1,11
1581694734,1,2,11
1581694735,1,2,11
1581694736,1,2,11
1581694737,1,1,11
1581694738,1,1,11
1581694739,1,2,11
1581694740,0,-1,11
1581694741,1,2,11
1581694742,1,2,11
1581694743,1,2,11
1581694744,1,2,11
1581694745,1,2,11
1581694746,1,2,11
1581694747,0,-1,11
1581694748,1,2,11
1581694749,1,2,11
1581694750,1,2,11
1581694751,1,2,11
1581694752,1,2,11
1581694753,1,2,11
1581694754,0,-1,11
1581694755,1,2,11
1581694756,1,2,11
1581694757,1,2,11
1581694758,1,2,11
1581694759,1,2,11
1581694760,1,2,11
1581694761,1,2,11
1581694762,1,2,11
1581694763,0,-1,11
1581694764,1,2,11
1581694765,1,2,11
1581694766,1,2,11
1581694767,1,2,11
1581694768,1,2,11
1581694769,1,2,11
1581694770,0,-1,11
1581694771,1,2,11
1581694772,1,2,11
1581694773,1,2,11
1581694774,1,2,11
1581694775,1,2,11
1581694776,1,2,11
1581694777,0,-1,11
1581694778,1,2,11
1581694779,1,2,11
1581694780,1,2,11
1581694781,1,2,11
1581694782,1,2,11
1581694783,1,2,11
1581694784,0,-1,11
1581694785,1,2,11
1581694786,1,2,11
1581694787,1,2,11
1581694788,1,2,11
1581694789,1,2,11
1581694790,1,2,11
1581694791,0,-1,11
1581694792,1,2,11
1581694793,1,1,11
1581694794,1,1,11
1581694795,1,1,11
1581694796,1,1,11
1581694797,1,1,11
1581694798,0,-1,11
1581694799,1,1,11
1581694800,1,2,11
1581694801,1,2,11
1581694802,1,2,11
1581694803,1,2,11
1581694804,1,2,11
1581694805,1,2,11
1581694806,0,-1,11
1581694807,1,2,11
1581694808,1,2,11
1581694809,1,2,11
1581694810,1,2,11
1581694811,1,2,11
1581694812,1,2,11
1581694813,1,2,11
1581694814,1,2,11
1581694815,1,2,11
1581694816,1,2,11
1581694817,1,2,11
1581694818,1,2,11
1581694819,1,2,11
1581694820,1,2,11
1581694821,1,2,11
1581694822,0,-1,11
1581694823,1,2,11
1581694824,1,2,11
1581694825,1,2,11
1581694826,1,2,11
1581694827,1,2,11
1581694828,1,2,11
1581694829,1,2,11
1581694830,0,-1,11
1581694831,1,2,11
1581694832,1,2,11
1581694833,1,2,11
1581694834,1,2,11
1581694835,1,2,11
1581694836,0,-1,11
1581694837,1,2,11
1581694838,1,2,11
1581694839,1,2,11
1581694840,1,2,11
1581694841,1,2,11
1581694842,1,2,11
1581694843,1,2,11
1581694844,0,-1,11
1581694845,1,2,11
1581694846,1,2,11
1581694847,1,2,11
1581694848,1,2,11
1581694849,1,2,11
1581694850,1,2,11
1581694851,0,-1,11
1581694852,1,2,11
1581694853,1,2,11
1581694854,1,2,11
1581694855,1,2,11
1581694856,1,2,11
1581694857,1,2,11
1581694858,0,-1,11
1581694859,1,2,11
1581694860,1,2,11
1581694861,1,2,11
1581694862,1,2,11
1581694863,1,2,11
1581694864,1,2,11
1581694865,0,-1,11
1581694866,1,2,11
1581694867,1,2,11
1581694868,1,2,11
1581694869,1,2,11
1581694870,1,2,11
1581694871,1,2,11
1581694872,1,2,11
1581694873,0,-1,11
1581694874,1,2,11
1581694875,1,2,11
1581694876,1,2,11
1581694877,1,2,11
1581694878,1,2,11
1581694879,1,2,11
1581694880,0,-1,11
1581694881,1,2,11
1581694882,0,-1,11
1581694883,1,2,11
1581694884,1,2,11
1581694885,1,2,11
1581694886,1,2,11
1581694887,1,2,11
1581694888,0,-1,11
1581694889,1,2,11
1581694890,1,2,11
1581694891,1,2,11
1581694892,1,2,11
1581694893,1,2,11
1581694894,1,2,11
1581694895,0,-1,11
1581694896,1,2,11
1581694897,1,2,11
1581694898,1,2,11
1581694899,1,2,11
1581694900,1,2,11
1581694901,1,2,11
1581694902,1,2,11
1581694903,0,-1,11
1581694904,1,2,11
1581694905,1,2,11
1581694906,1,2,11
1581694907,1,2,11
1581694908,1,2,11
1581694909,0,-1,11
1581694910,1,2,11
1581694911,1,2,11
1581694912,1,2,11
1581694913,1,2,11
1581694914,1,2,11
1581694915,1,2,11
1581694916,1,2,11
1581694917,1,2,11
1581694918,1,2,11
1581694919,1,2,11
1581694920,1,2,11
1581694921,1,2,11
1581694922,1,2,11
1581694923,0,-1,11
1581694924,1,3,11
1581694925,1,3,11
1581694926,1,3,11
1581694927,1,3,11
1581694928,1,3,11
1581694929,1,3,11
1581694930,1,3,11
1581694931,1,3,11
1581694932,1,3,11
1581694933,1,3,11
1581694934,0,-1,11
1581694935,1,3,11
1581694936,1,3,11
1581694937,0,-1,11
1581694938,1,3,11
1581694939,1,3,11
1581694940,1,3,11
1581694941,0,-1,11
1581694942,1,3,11
1581694943,1,3,11
1581694944,1,3,11
1581694945,1,3,11
1581694946,1,3,11
1581694947,1,3,11
1581694948,1,3,11
1581694949,0,-1,11
1581694950,1,3,11
1581694951,0,-1,11
1581694952,1,3,11
1581694953,1,3,11
1581694954,1,3,11
1581694955,1,3,11
1581694956,0,-1,11
1581694957,1,3,11
1581694958,1,3,11
1581694959,1,3,11
1581694960,1,3,11
1581694961,1,3,11
1581694962,1,3,11
1581694963,1,3,11
1581694964,1,3,11
1581694965,0,-1,11
1581694966,1,3,11
1581694967,1,3,11
1581694968,1,3,11
1581694969,1,3,11
1581694970,1,3,11
1581694971,1,3,11
1581694972,1,3,11
1581694973,1,3,11
1581694974,1,3,11
1581694975,1,3,11
1581694976,0,-1,11
1581694977,1,3,11
1581694978,1,3,11
1581694979,1,3,11
1581694980,1,3,11
1581694981,1,3,11
1581694982,1,3,11
1581694983,1,3,11
1581694984,0,-1,11
1581694985,1,1,11
1581694986,1,1,11
1581694987,1,3,11
1581694988,0,-1,11
1581694989,1,3,11
1581694990,1,3,11
1581694991,1,3,11
1581694992,0,-1,11
1581694993,0,-1,11
1581694994,1,3,11
1581694995,1,3,11
1581694996,1,3,11
1581694997,1,3,11
1581694998,0,-1,11
1581694999,1,3,11
1581695000,1,3,11
1581695001,1,3,11
1581695002,1,3,11
1581695003,1,3,11
1581695004,1,3,11
1581695005,1,3,11
1581695006,0,-1,11
1581695007,1,3,11
1581695008,1,3,11
1581695009,1,3,11
1581695010,1,3,11
1581695011,1,3,11
1581695012,1,3,11
1581695013,1,3,11
1581695014,0,-1,11
1581695015,1,3,11
1581695016,1,3,11
1581695017,1,3,11
1581695018,0,-1,11
1581695019,1,3,11
1581695020,0,-1,11
1581695021,0,-1,11
1581695022,1,3,11
1581695023,1,3,11
1581695024,1,3,11
1581695025,1,3,11
1581695026,1,3,11
1581695027,1,3,11
1581695028,1,3,11
1581695029,0,-1,11
1581695030,1,3,11
1581695031,1,3,11
1581695032,1,3,11
1581695033,1,3,11
1581695034,0,-1,11
1581695035,1,3,11
1581695036,1,3,11
1581695037,1,3,11
1581695038,1,3,11
1581695039,1,3,11
1581695040,1,3,11
1581695041,1,3,11
1581695042,1,3,11
1581695043,1,3,11
1581695044,0,-1,11
1581695045,1,3,11
1581695046,1,3,11
1581695047,1,3,11
1581695048,0,-1,11
1581695049,1,3,11
1581695050,1,3,11
1581695051,0,-1,11
1581695052,1,3,11
1581695053,1,3,11
1581695054,1,12,11
1581695055,1,12,11
1581695056,1,12,11
1581695057,0,-1,11
1581695058,1,12,11
1581695059,1,12,11
1581695060,1,12,11
1581695061,1,12,11
1581695062,1,12,11
1581695063,1,11,11
1581695064,1,11,11
1581695065,1,11,11
1581695066,1,11,11
1581695067,0,-1,11
1581695068,1,11,11
1581695069,1,11,11
1581695070,0,-1,11
1581695071,1,11,11
1581695072,1,11,11
1581695073,1,11,11
1581695074,1,11,11
1581695075,1,11,11
1581695076,1,11,11
1581695077,1,11,11
1581695078,1,11,11
1581695079,1,11,11
1581695080,1,11,11
1581695081,1,11,11
1581695082,1,11,11
1581695083,1,11,11
1581695084,1,11,11
1581695085,0,-1,11
1581695086,1,11,11
1581695087,1,11,11
1581695088,1,11,11
1581695089,1,11,11
1581695090,1,11,11
1581695091,0,-1,11
1581695092,1,11,11
1581695093,1,11,11
1581695094,1,11,11
1581695095,1,11,11
1581695096,1,11,11
1581695097,1,11,11
1581695098,0,-1,11
1581695099,1,11,11
1581695100,1,11,11
1581695101,1,11,11
1581695102,1,11,11
1581695103,1,11,11
1581695104,1,11,11
1581695105,1,11,11
1581695106,1,11,11
1581695107,1,11,11
1581695108,1,11,11
1581695109,0,-1,11
1581695110,1,11,11
1581695111,0,-1,11
1581695112,1,11,11
1581695113,1,11,11
1581695114,1,11,11
1581695115,1,11,11
1581695116,1,11,11
1581695117,1,11,11
1581695118,1,11,11
1581695119,1,11,11
1581695120,1,11,11
1581695121,1,11,11
1581695122,1,11,11
1581695123,1,11,11
1581695124,1,11,11
1581695125,0,-1,11
1581695126,1,11,11
1581695127,1,11,11
1581695128,1,11,11
1581695129,1,11,11
1581695130,1,11,11
1581695131,0,-1,11
1581695132,1,11,11
1581695133,1,11,11
1581695134,1,12,11
1581695135,1,12,11
1581695136,1,12,11
1581695137,1,12,11
1581695138,1,12,11
1581695139,0,-1,11
1581695140,1,12,11
1581695141,1,12,11
1581695142,1,12,11
1581695143,1,12,11
1581695144,1,12,11
1581695145,1,12,11
1581695146,1,12,11
1581695147,1,12,11
1581695148,1,12,11
1581695149,1,12,11
1581695150,1,12,11
1581695151,0,-1,11
1581695152,1,12,11
1581695153,1,12,11
1581695154,0,-1,11
1581695155,1,12,11
1581695156,1,12,11
1581695157,1,12,11
1581695158,1,12,11
1581695159,1,12,11
1581695160,1,12,11
1581695161,1,12,11
1581695162,1,12,11
1581695163,1,12,11
1581695164,1,12,11
1581695165,1,12,11
1581695166,1,1,11
1581695167,1,1,11
1581695168,1,1,11
1581695169,0,-1,11
1581695170,1,1,11
1581695171,1,1,11
1581695172,1,1,11
1581695173,1,1,11
1581695174,1,1,11
1581695175,1,1,11
1581695176,1,1,11
1581695177,0,-1,11
1581695178,1,1,11
1581695179,1,1,11
1581695180,1,1,11
1581695181,1,1,11
1581695182,1,1,11
1581695183,1,1,11
1581695184,0,-1,11
1581695185,1,1,11
1581695186,1,1,11
1581695187,1,1,11
1581695188,1,1,11
1581695189,1,1,11
1581695190,1,1,11
1581695191,1,1,11
1581695192,0,-1,11
1581695193,1,1,11
1581695194,1,11,11
1581695195,1,11,11
1581695196,1,1,11
1581695197,1,1,11
1581695198,1,1,11
1581695199,0,-1,11
1581695200,1,1,11
1581695201,0,-1,11
1581695202,1,1,11
1581695203,1,1,11
1581695204,1,1,11
1581695205,1,1,11
1581695206,1,1,11
1581695207,1,1,11
1581695208,1,1,11
1581695209,1,1,11
1581695210,1,1,11
1581695211,1,1,11
1581695212,1,1,11
1581695213,1,1,11
1581695214,1,1,11
1581695215,0,-1,11
1581695216,1,1,11
1581695217,1,1,11
1581695218,1,1,11
1581695219,1,1,11
1581695220,1,1,11
1581695221,1,1,11
1581695222,1,1,11
1581695223,0,-1,11
1581695224,1,1,11
1581695225,1,1,11
1581695226,1,1,11
1581695227,1,1,11
1581695228,0,-1,11
1581695229,1,13,11
1581695230,1,13,11
1581695231,1,13,11
1581695232,1,13,11
1581695233,1,13,11
1581695234,1,13,11
1581695235,1,13,11
1581695236,1,13,11
1581695237,0,-1,11
1581695238,1,13,11
1581695239,1,13,11
1581695240,1,13,11
1581695241,1,13,11
1581695242,0,-1,11
1581695243,1,2,11
1581695244,1,1,11
1581695245,0,-1,11
1581695246,1,1,11
1581695247,1,2,11
1581695248,1,2,11
1581695249,1,2,11
1581695250,1,2,11
1581695251,1,2,11
1581695252,1,2,11
1581695253,0,-1,11
1581695254,1,2,11
1581695255,1,2,11
1581695256,0,-1,11
1581695257,1,2,11
1581695258,1,2,11
1581695259,1,2,11
1581695260,0,-1,11
1581695261,1,2,11
1581695262,1,2,11
1581695263,1,2,11
1581695264,1,2,11
1581695265,1,2,11
1581695266,1,2,11
1581695267,1,2,11
1581695268,0,-1,11
1581695269,1,2,11
1581695270,0,-1,11
1581695271,1,2,11
1581695272,1,2,11
1581695273,1,2,11
1581695274,1,2,11
1581695275,1,2,11
1581695276,0,-1,11
1581695277,1,2,11
1581695278,1,2,11
1581695279,1,2,11
1581695280,1,2,11
1581695281,1,2,11
1581695282,1,2,11
1581695283,0,-1,11
1581695284,0,-1,11
1581695285,1,2,11
1581695286,1,13,11
1581695287,1,13,11
1581695288,1,13,11
1581695289,1,13,11
1581695290,0,-1,11
1581695291,1,13,11
1581695292,1,13,11
1581695293,1,13,11
1581695294,1,13,11
1581695295,1,13,11
1581695296,0,-1,11
1581695297,1,13,11
1581695298,0,-1,11
1581695299,1,13,11
1581695300,1,13,11
1581695301,1,13,11
1581695302,1,13,11
1581695303,1,13,11
1581695304,0,-1,11
1581695305,1,13,11
1581695306,1,13,11
1581695307,1,13,11
1581695308,1,13,11
1581695309,1,13,11
1581695310,1,13,11
1581695311,0,-1,11
1581695312,0,-1,11
1581695313,1,13,11
1581695314,1,13,11
